id,key,value,type 
416943024,tiger:name_base,Hesperian,name_
416943024,tiger:name_type,Blvd,name_
416943024,tiger:zip_right,94545,zip_r
416958925,name,Fairmont Drive,regular
416958925,oneway,yes,regular
416958925,highway,secondary,regular
416958925,tiger:cfcc,A41,cfcc
416958925,tiger:county,"Alameda, CA",count
416958925,tiger:reviewed,no,revie
416958925,tiger:zip_left,94578,zip_l
416958925,tiger:name_base,Fairmont,name_
416958925,tiger:name_type,Dr,name_
416958925,tiger:zip_right,94578,zip_r
416992097,highway,secondary,regular
416992097,lanes,3,regular
416992097,name,Winton Avenue,regular
416992097,oneway,yes,regular
416992097,placement,right_of:2,regular
416992097,tiger:cfcc,A41,cfcc
416992097,tiger:county,"Alameda, CA",count
416992097,tiger:name_base,Winton,name_
416992097,tiger:name_type,Ave,name_
416992097,tiger:zip_left,94544,zip_l
416992097,tiger:zip_right,94544,zip_r
416992097,turn:lanes,left||,lane
416993131,name,Miramar Avenue,regular
416993131,highway,tertiary,regular
416993131,tiger:cfcc,A41,cfcc
416993131,tiger:county,"Alameda, CA",count
416993131,tiger:reviewed,no,revie
416993131,tiger:name_base,Miramar,name_
416993131,tiger:name_type,Ave,name_
417001677,cycleway,lane,regular
417001677,highway,secondary,regular
417001677,name,Harder Road,regular
417001677,oneway,yes,regular
417001677,turn:lanes,left|||right,lane
417037621,name,Marina Boulevard,regular
417037621,oneway,yes,regular
417037621,highway,secondary,regular
417037621,sidewalk,right,regular
417078264,name,A Street,regular
417078264,highway,secondary,regular
417078264,sidewalk,both,regular
417078264,tiger:cfcc,A41,cfcc
417078264,tiger:county,"Alameda, CA",count
417078264,tiger:zip_left,94546,zip_l
417078264,tiger:name_base,A,name_
417078264,tiger:name_type,St,name_
417078264,tiger:zip_right,94541,zip_r
417080292,name,Union City Boulevard,regular
417080292,oneway,yes,regular
417080292,highway,primary,regular
417080292,cycleway,lane,regular
417080292,tiger:cfcc,A41,cfcc
417080292,turn:lanes,left||,lane
417080292,tiger:county,"Alameda, CA",count
417080292,tiger:name_base,Union City,name_
417080292,tiger:name_type,Blvd,name_
417081882,hgv,designated,regular
417081882,ref,CA 238,regular
417081882,name,Foothill Boulevard,regular
417081882,oneway,yes,regular
417081882,highway,primary,regular
417081882,tiger:cfcc,A31,cfcc
417081882,turn:lanes,||merge_to_left,lane
417081882,tiger:county,"Alameda, CA",count
417081882,tiger:zip_left,94541,zip_l
417081882,tiger:name_base,Foothill,name_
417081882,tiger:name_type,Blvd,name_
417081882,tiger:zip_right,94541,zip_r
417081882,tiger:name_base_1,State Highway 238,name_
417081882,hgv:national_network,terminal_access,nat
417081882,source:hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:na
417081909,hgv,designated,regular
417081909,ref,CA 238,regular
417081909,name,Foothill Boulevard,regular
417081909,oneway,yes,regular
417081909,highway,primary,regular
417081909,tiger:cfcc,A31,cfcc
417081909,turn:lanes,left|||,lane
417081909,tiger:county,"Alameda, CA",count
417081909,tiger:zip_left,94541,zip_l
417081909,tiger:name_base,Foothill,name_
417081909,tiger:name_type,Blvd,name_
417081909,tiger:zip_right,94541,zip_r
417081909,tiger:name_base_1,State Highway 238,name_
417081909,hgv:national_network,terminal_access,nat
417081909,source:hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:na
417083226,name,Central Avenue,regular
417083226,oneway,yes,regular
417083226,highway,tertiary,regular
417083226,turn:lanes,left||right,lane
417085560,hgv,designated,regular
417085560,ref,CA 185,regular
417085560,name,Mission Boulevard,regular
417085560,highway,primary,regular
417085560,tiger:cfcc,A11,cfcc
417085560,tiger:county,"Alameda, CA",count
417085560,tiger:reviewed,no,revie
417085560,tiger:zip_left,94539,zip_l
417085560,tiger:name_base,Mission,name_
417085560,tiger:name_type,Blvd,name_
417085560,tiger:zip_right,94539,zip_r
417085560,hgv:state_network,yes,sta
417085560,tiger:name_base_1,State Highway 262,name_
417085560,source:hgv:state_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:st
417086883,name,Cedar Boulevard,regular
417086883,oneway,yes,regular
417086883,highway,secondary,regular
417086883,tiger:cfcc,A41,cfcc
417086883,turn:lanes,left||,lane
417086883,tiger:county,"Alameda, CA",count
417086883,tiger:reviewed,no,revie
417086883,tiger:zip_left,94560,zip_l
417086883,tiger:name_base,Cedar,name_
417086883,tiger:name_type,Blvd,name_
417086883,tiger:zip_right,94560,zip_r
417087505,name,Oak Street,regular
417087505,lanes,3,regular
417087505,oneway,yes,regular
417087505,highway,secondary,regular
417087505,maxspeed,30 mph,regular
417087505,tiger:cfcc,A41,cfcc
417087505,turn:lanes,left|left|left,lane
417087505,tiger:county,"San Francisco, CA",count
417087505,tiger:zip_left,94117,zip_l
417087505,tiger:name_base,Oak,name_
417087505,tiger:name_type,St,name_
417087505,tiger:zip_right,94117,zip_r
417089002,name,Huntwood Avenue,regular
417089002,highway,tertiary,regular
417089002,cycleway,lane,regular
417089002,maxspeed,30 mph,regular
417089002,tiger:cfcc,A41,cfcc
417089002,tiger:county,"Alameda, CA",count
417089002,tiger:reviewed,no,revie
417089002,tiger:name_base,Huntwood,name_
417089002,tiger:name_type,Ave,name_
417089002,turn:lanes:forward,left|,lane
417090386,name,Cherry Street,regular
417090386,oneway,yes,regular
417090386,highway,tertiary,regular
417090386,sidewalk,right,regular
417090386,tiger:cfcc,A41,cfcc
417090386,tiger:county,"Alameda, CA",count
417090386,tiger:reviewed,no,revie
417090386,tiger:zip_left,94560,zip_l
417090386,tiger:name_base,Cherry,name_
417090386,tiger:name_type,St,name_
417090386,tiger:zip_right,94560,zip_r
417090785,hgv,designated,regular
417090785,ref,CA 238,regular
417090785,name,Mission Boulevard,regular
417090785,oneway,yes,regular
417090785,highway,primary,regular
417090785,tiger:cfcc,A11,cfcc
417090785,tiger:county,"Alameda, CA",count
417090785,tiger:zip_left,94539,zip_l
417090785,tiger:name_base,Mission,name_
417090785,tiger:name_type,Blvd,name_
417090785,tiger:zip_right,94539,zip_r
417090785,tiger:name_base_1,State Highway 262,name_
417090785,hgv:national_network,terminal_access,nat
417090785,source:hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:na
417091836,name,Industrial Parkway Southwest,regular
417091836,name_1,Industrial Parkway,regular
417091836,oneway,yes,regular
417091836,highway,secondary,regular
417091836,maxspeed,35 mph,regular
417091836,tiger:cfcc,A41,cfcc
417091836,tiger:county,"Alameda, CA",count
417091836,tiger:reviewed,no,revie
417091836,tiger:zip_left,94544,zip_l
417091836,tiger:name_base,Industrial,name_
417091836,tiger:name_type,Pky,name_
417091836,tiger:zip_right,94544,zip_r
417091836,tiger:name_base_1,Industrial,name_
417091836,tiger:name_type_1,Pky,name_
417091836,tiger:name_direction_suffix,SW,name_
417093047,name,Hesperian Boulevard,regular
417093047,oneway,yes,regular
417093047,highway,primary,regular
417093047,maxspeed,35 mph,regular
417093047,tiger:cfcc,A41,cfcc
417093047,turn:lanes,left||,lane
417093047,tiger:county,"Alameda, CA",count
417093047,tiger:zip_left,94545,zip_l
417093047,tiger:name_base,Hesperian,name_
417093047,tiger:name_type,Blvd,name_
417093047,tiger:zip_right,94545,zip_r
417093436,hgv,designated,regular
417093436,ref,CA 238,regular
417093436,name,Mission Boulevard,regular
417093436,oneway,yes,regular
417093436,highway,primary,regular
417093436,maxspeed,40 mph,regular
417093436,tiger:cfcc,A11,cfcc
417093436,tiger:county,"Alameda, CA",count
417093436,tiger:zip_left,94539,zip_l
417093436,tiger:name_base,Mission,name_
417093436,tiger:name_type,Blvd,name_
417093436,tiger:zip_right,94539,zip_r
417093436,tiger:name_base_1,State Highway 262,name_
417093436,hgv:national_network,terminal_access,nat
417093436,source:hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:na
417094220,name,Calaroga Avenue,regular
417094220,highway,tertiary,regular
417094220,cycleway,lane,regular
417094220,tiger:cfcc,A41,cfcc
417094220,tiger:county,"Alameda, CA",count
417094220,tiger:reviewed,no,revie
417094220,tiger:zip_left,94545,zip_l
417094220,tiger:name_base,Calaroga,name_
417094220,tiger:name_type,Ave,name_
417094220,tiger:zip_right,94545,zip_r
417094220,turn:lanes:forward,left;through|right,lane
417095368,name,Industrial Boulevard,regular
417095368,highway,secondary,regular
417095368,tiger:cfcc,A41,cfcc
417095368,tiger:county,"Alameda, CA",count
417095368,tiger:reviewed,no,revie
417095368,tiger:name_base,Industrial,name_
417095368,tiger:name_type,Blvd,name_
417095368,turn:lanes:backward,left|||right,lane
417095392,name,Industrial Boulevard,regular
417095392,highway,secondary,regular
417095392,tiger:cfcc,A41,cfcc
417095392,tiger:county,"Alameda, CA",count
417095392,tiger:reviewed,no,revie
417095392,tiger:name_base,Industrial,name_
417095392,tiger:name_type,Blvd,name_
417095392,turn:lanes:forward,left||,lane
417095506,hgv,designated,regular
417095506,ref,CA 238,regular
417095506,name,Mission Boulevard,regular
417095506,oneway,yes,regular
417095506,highway,primary,regular
417095506,cycleway,lane,regular
417095506,tiger:cfcc,A11,cfcc
417095506,tiger:county,"Alameda, CA",count
417095506,tiger:zip_left,94539,zip_l
417095506,tiger:name_base,Mission,name_
417095506,tiger:name_type,Blvd,name_
417095506,tiger:zip_right,94539,zip_r
417095506,tiger:name_base_1,State Highway 262,name_
417095506,hgv:national_network,terminal_access,nat
417095506,source:hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:na
417099370,name,Blacow Road,regular
417099370,oneway,yes,regular
417099370,highway,secondary,regular
417099370,tiger:county,"Alameda, CA",count
417099370,tiger:zip_left,94538,zip_l
417099370,tiger:name_base,Blacow,name_
417099370,tiger:name_type,Rd,name_
417099370,tiger:zip_right,94538,zip_r
417101722,name,Washington Street,regular
417101722,lanes,2,regular
417101722,oneway,yes,regular
417101722,highway,secondary,regular
417101722,sidewalk,right,regular
417101722,tiger:cfcc,A41,cfcc
417101722,turn:lanes,|right,lane
417101722,tiger:county,"San Francisco, CA",count
417101722,tiger:zip_left,94115,zip_l
417101722,tiger:name_base,Washington,name_
417101722,tiger:name_type,St,name_
417101722,tiger:zip_right,94115,zip_r
417103809,name,Gateway Boulevard,regular
417103809,lanes,2,regular
417103809,oneway,yes,regular
417103809,highway,tertiary,regular
417103809,surface,asphalt,regular
417103809,maxspeed,35 mph,regular
417103809,tiger:cfcc,A41,cfcc
417103809,tiger:county,"Alameda, CA",count
417103809,tiger:zip_left,94560,zip_l
417103809,source:maxspeed,sign,maxspe
417103809,tiger:name_base,Gateway,name_
417103809,tiger:name_type,Blvd,name_
417103809,tiger:zip_right,94560,zip_r
417103809,tiger:zip_left_1,94560,zip_l
417103809,tiger:zip_left_2,94560,zip_l
417103809,tiger:zip_right_1,94560,zip_r
417103809,tiger:zip_right_2,94560,zip_r
417105764,name,Second Street,regular
417105764,highway,tertiary,regular
417105764,short_name,2nd Street,regular
417105764,tiger:cfcc,A41,cfcc
417105764,tiger:county,"Alameda, CA",count
417105764,tiger:zip_left,94541,zip_l
417105764,tiger:zip_right,94541,zip_r
417105764,turn:lanes:forward,left||right,lane
417204126,name,Southgate Avenue,regular
417204126,highway,tertiary,regular
417204126,cycleway,lane,regular
417204126,tiger:cfcc,A41,cfcc
417204126,tiger:county,"San Mateo, CA",count
417204126,tiger:zip_left,94015,zip_l
417204126,tiger:name_base,Southgate,name_
417204126,tiger:name_type,Ave,name_
417204126,tiger:zip_right,94015,zip_r
417204126,turn:lanes:backward,left|,lane
417205170,name,Thornton Avenue,regular
417205170,oneway,yes,regular
417205170,highway,secondary,regular
417205170,tiger:cfcc,A41,cfcc
417205170,turn:lanes,left||,lane
417205170,tiger:county,"Alameda, CA",count
417205170,tiger:reviewed,no,revie
417205170,tiger:zip_left,94560,zip_l
417205170,tiger:name_base,Thornton,name_
417205170,tiger:name_type,Ave,name_
417205170,tiger:zip_right,94560,zip_r
417233181,name,Hyde Street,regular
417233181,highway,tertiary,regular
417233181,tiger:cfcc,A41,cfcc
417233181,tiger:county,"San Francisco, CA",count
417233181,tiger:zip_left,94109,zip_l
417233181,tiger:name_base,Hyde,name_
417233181,tiger:name_type,St,name_
417233181,tiger:zip_right,94109,zip_r
417254203,name,Doolittle Drive,regular
417254203,oneway,yes,regular
417254203,highway,secondary,regular
417254203,maxspeed,40 mph,regular
417254203,turn:lanes,left||,lane
417274078,name,Alquire Parkway,regular
417274078,oneway,yes,regular
417274078,highway,secondary,regular
417274078,tiger:cfcc,A41,cfcc
417274078,turn:lanes,left|through|through,lane
417274078,tiger:county,"Alameda, CA",count
417274078,tiger:reviewed,no,revie
417274078,tiger:name_base,Alquire,name_
417274078,tiger:name_type,Pky,name_
417274228,name,Industrial Parkway,regular
417274228,oneway,yes,regular
417274228,highway,secondary,regular
417274228,tiger:cfcc,A41,cfcc
417274228,turn:lanes,left||,lane
417274228,tiger:county,"Alameda, CA",count
417274228,tiger:zip_left,94544,zip_l
417274228,tiger:name_base,Industrial,name_
417274228,tiger:name_type,Pky,name_
417274228,tiger:zip_right,94544,zip_r
417295908,name,Decoto Road,regular
417295908,oneway,yes,regular
417295908,highway,primary,regular
417295908,maxspeed,35 mph,regular
417295908,sidewalk,right,regular
417295908,tiger:cfcc,A41,cfcc
417295908,turn:lanes,left||,lane
417295908,tiger:county,"Alameda, CA",count
417295908,tiger:reviewed,no,revie
417295908,tiger:zip_left,94555,zip_l
417295908,tiger:name_base,Decoto,name_
417295908,tiger:name_type,Rd,name_
417295908,tiger:zip_right,94555,zip_r
417303689,name,Wicks Boulevard,regular
417303689,highway,tertiary,regular
417303689,cycleway,lane,regular
417303689,tiger:cfcc,A41,cfcc
417303689,tiger:county,"Alameda, CA",count
417303689,tiger:zip_left,94579,zip_l
417303689,tiger:name_base,Wicks,name_
417303689,tiger:name_type,Blvd,name_
417303689,tiger:zip_right,94579,zip_r
417303689,turn:lanes:backward,left|,lane
417307393,name,Hesperian Boulevard,regular
417307393,oneway,yes,regular
417307393,highway,primary,regular
417307393,cycleway,lane,regular
417307393,sidewalk,right,regular
417307393,tiger:cfcc,A41,cfcc
417307393,tiger:county,"Alameda, CA",count
417307393,tiger:zip_left,94545,zip_l
417307393,tiger:name_base,Hesperian,name_
